row_index,id,family,prompt_len,answer_len
2705,494e04ae,bit_manipulation,510,8
2742,4a30dd44,text_decryption,293,20
2777,4b52b575,bit_manipulation,447,8
2849,4cf5c6c2,numeral_system,239,5
2853,4d20d5c5,bit_manipulation,489,8
2861,4d583fd7,bit_manipulation,447,8
2921,4ed6b56f,equation_transform,196,4
2993,50c0b6f8,equation_transform,207,3
2995,50d4b49a,numeral_system,211,6
3017,51309101,numeral_system,230,1
3034,518244f1,text_decryption,355,15
3065,524cb5c6,equation_transform,198,4
3137,5434ef33,numeral_system,206,3
3176,551e93e7,bit_manipulation,510,8
3209,55e5d36e,numeral_system,229,4
3219,5626b254,text_decryption,303,20
3283,57e45624,numeral_system,227,1
3320,58f6b6a7,gravity_formula,322,5
3344,59733f94,equation_transform,208,1
3369,5a1179ee,bit_manipulation,468,8
3390,5ad35676,gravity_formula,318,6
3439,5c2b41b7,text_decryption,360,22
3534,5e67b1a1,equation_transform,196,2
3536,5e710448,unit_conversion,242,5
3538,5e84cf1a,text_decryption,364,24
3575,5f9f0ed7,equation_transform,209,4
3606,6098a712,unit_conversion,223,5
3643,61bb90d5,text_decryption,393,27
3678,629b09d1,bit_manipulation,510,8
3715,63874dd5,bit_manipulation,447,8
3750,648e2da2,equation_transform,183,3
3787,65691fc9,unit_conversion,246,5
3840,66d1e998,gravity_formula,285,4
3861,677055ae,unit_conversion,243,5
3889,68168aab,numeral_system,229,3
3931,693caf69,unit_conversion,223,5
3968,6a635e3e,bit_manipulation,468,8
3970,6a933284,bit_manipulation,447,8
4075,6de4855a,equation_transform,206,3
4077,6deb3d5e,bit_manipulation,510,8
4184,70f08eac,bit_manipulation,489,8
4202,713fa624,numeral_system,228,2
4219,71c5f412,unit_conversion,201,5
4258,72ffb208,bit_manipulation,489,8
4291,73cb93e8,text_decryption,396,34
4365,75cd54d8,bit_manipulation,489,8
4437,77bf2bee,text_decryption,456,23
4472,78f78c8e,numeral_system,225,3
4474,7900ca32,unit_conversion,202,5
4516,7a17137f,equation_transform,194,3
4544,7ae13c98,unit_conversion,245,5
4581,7c0eafc7,unit_conversion,224,5
4583,7c206ce2,bit_manipulation,510,8
4688,7ee39525,gravity_formula,288,6
4694,7f0346b6,unit_conversion,224,5
4696,7f1d4034,text_decryption,350,18
4725,7fcfe0db,numeral_system,228,4
4727,7fec1d14,bit_manipulation,468,8
4760,80baa02a,text_decryption,442,29
4762,80d1ffd0,text_decryption,425,30
4832,82a50e8b,unit_conversion,224,5
4904,845e726e,equation_transform,204,3
4906,846176af,bit_manipulation,468,8
4910,846e47e4,numeral_system,234,6
4916,849b4524,text_decryption,321,22
4988,865eab39,equation_transform,204,2
5013,874fb96a,unit_conversion,218,5
5033,87df28a6,gravity_formula,284,5
5050,8860525a,unit_conversion,202,5
5085,89780a3c,equation_transform,185,3
5093,899e7ce8,equation_transform,208,2
5130,8a68d02a,numeral_system,227,6
5194,8c06fb6f,bit_manipulation,447,8
5231,8d20d0ae,bit_manipulation,510,8
5237,8d562562,text_decryption,347,19
5278,8e6d01f1,equation_transform,184,2
5301,8edde270,unit_conversion,245,5
5338,900babfc,gravity_formula,318,5
5373,90e893ac,gravity_formula,283,5
5375,90f50354,bit_manipulation,468,8
5410,91be6ad6,numeral_system,212,4
5445,92c58c9a,text_decryption,294,21
5477,93c9b36b,equation_transform,207,3
5484,93e6fcf8,numeral_system,235,4
5525,94c25c56,bit_manipulation,468,8
5530,94e41495,equation_transform,205,2
5554,95b2984b,unit_conversion,223,5
5698,99cc2e07,equation_transform,184,3
5737,9ae663c3,equation_transform,194,1
5770,9bd287f6,unit_conversion,202,5
5774,9bddd8d4,gravity_formula,356,5
5809,9ccbf65c,gravity_formula,319,6
5842,9da4282a,gravity_formula,352,5
5846,9db72c8e,numeral_system,209,2
5852,9ddcb69d,gravity_formula,316,5
5879,9eaae1f1,equation_transform,184,2
5914,9f8fda8a,equation_transform,209,2
5988,a1523a63,equation_transform,182,2
6060,a2f40fb4,text_decryption,446,23
6066,a30599e8,numeral_system,216,2
6095,a3ac7ad2,unit_conversion,202,5
6099,a3c3be4d,text_decryption,283,24
6239,a774a68b,text_decryption,337,34
6276,a88572c6,numeral_system,212,2
6280,a88fbc44,numeral_system,231,8
6420,ac0af560,text_decryption,329,15
6492,ae494323,gravity_formula,318,4
6527,af34964a,equation_transform,209,4
6599,b13d511a,equation_transform,212,4
6681,b35103bf,unit_conversion,222,5
6708,b414004c,unit_conversion,221,5
6710,b41c84e4,gravity_formula,286,5
6782,b62f2e75,bit_manipulation,447,8
6788,b647609f,text_decryption,461,24
6817,b75b5123,bit_manipulation,489,8
6854,b8496b92,numeral_system,224,1
6858,b85a9b97,text_decryption,328,25
6924,b9fe8578,unit_conversion,201,5
6996,bc0935ee,equation_transform,198,3
7010,bc586060,gravity_formula,317,5
7033,bd01bfeb,equation_transform,181,2
7068,bdd2f990,gravity_formula,319,5
7140,bfd2dc4c,gravity_formula,287,5
7142,bfdf8d36,gravity_formula,284,4
7144,bfee75d5,bit_manipulation,510,8
7214,c1ffb3ac,text_decryption,376,20
7286,c3a92731,numeral_system,222,1
7321,c4ae8bd9,gravity_formula,320,6
7366,c60481e7,bit_manipulation,489,8
7393,c6a5f3f8,gravity_formula,321,6
7436,c78a5deb,unit_conversion,224,5
7506,c93fdc3a,text_decryption,400,17
7537,ca43107b,equation_transform,185,1
7609,cc6a45f8,unit_conversion,244,5
7648,cd581510,numeral_system,215,4
7681,ce2f47a9,text_decryption,313,24
7718,cf356d18,equation_transform,205,1
7790,d0def878,gravity_formula,283,6
7800,d10efb1f,numeral_system,217,2
7899,d40b3aa3,bit_manipulation,447,8
7903,d42dc469,numeral_system,209,2
7936,d527f819,unit_conversion,245,5
8006,d719f427,gravity_formula,354,6
8045,d7f56a8c,text_decryption,322,23
8078,d8b4a429,text_decryption,361,23
8125,d9bedb64,equation_transform,209,2
8150,da616170,bit_manipulation,447,8
8222,dc1e89c9,unit_conversion,223,5
8259,dd7893f2,unit_conversion,241,4
8331,dfd704f8,bit_manipulation,468,8
8368,e100c796,gravity_formula,319,4
8403,e212c6fd,unit_conversion,246,5
8475,e4351236,text_decryption,334,31
8547,e5e29014,equation_transform,184,2
8619,e8361d47,text_decryption,419,22
8658,e9634ab2,gravity_formula,349,5
8662,e97073be,numeral_system,218,2
8691,ea23402d,numeral_system,215,6
8728,eaee053d,numeral_system,231,6
8763,ebbb5293,gravity_formula,321,5
8765,ebc56423,equation_transform,183,3
8800,ecd328ef,bit_manipulation,468,8
8835,edcb339f,numeral_system,212,5
8837,edcee257,unit_conversion,201,5
8876,eeda9bd9,bit_manipulation,510,8
8909,efb39cd2,bit_manipulation,447,8
8944,f0c8102d,numeral_system,204,5
8950,f119f794,text_decryption,396,19
9016,f323ddca,gravity_formula,319,6
9053,f40d88b6,unit_conversion,223,5
9088,f5032cba,numeral_system,209,2
9100,f5631f08,unit_conversion,201,5
9125,f61f3d46,gravity_formula,284,5
9160,f6cdae94,text_decryption,395,21
9197,f819455a,text_decryption,445,20
9232,f9215fe9,unit_conversion,201,5
9234,f929abdc,numeral_system,225,4
9269,fa2026b7,gravity_formula,284,6
9304,fad59444,unit_conversion,224,5
9341,fbd58e38,text_decryption,301,22
9376,fcc6dff6,bit_manipulation,489,8
9487,ff937315,text_decryption,416,19
