row_index,id,family,prompt_len,answer_len
2426,41b892f7,text_decryption,296,21
2437,41fac383,text_decryption,340,25
2452,4245e455,equation_transform,204,3
2484,432b1110,equation_transform,199,4
2505,43b4dd75,text_decryption,376,28
2532,448d808e,gravity_formula,320,4
2551,4513f03e,gravity_formula,282,6
2553,45206b76,numeral_system,205,2
2561,455b6b61,bit_manipulation,468,8
2597,4688f0fa,gravity_formula,287,5
2599,468ea73b,text_decryption,446,27
2602,4697ae5c,numeral_system,213,3
2616,4704e9e3,unit_conversion,223,4
2620,471dd348,gravity_formula,350,4
2637,47998fb4,bit_manipulation,447,8
2729,49d98ccc,numeral_system,208,4
2742,4a30dd44,text_decryption,293,20
2759,4aabfc3b,equation_transform,182,2
2768,4ada9150,bit_manipulation,510,8
2778,4b5860cc,numeral_system,227,3
2783,4b6f13bc,numeral_system,214,2
2809,4c16bdc0,numeral_system,211,6
2873,4da033da,gravity_formula,352,5
2880,4dcd1b40,equation_transform,208,3
2884,4de466bf,equation_transform,184,2
2893,4e1a4d0e,text_decryption,290,29
2904,4e67b066,equation_transform,194,3
2916,4eb990f6,bit_manipulation,489,8
2947,4f80d363,bit_manipulation,489,8
2963,4fed9e38,unit_conversion,201,5
2966,50070c1d,gravity_formula,318,6
2975,5045ed9a,text_decryption,436,21
2982,5092f0e0,numeral_system,213,4
2988,50adc396,equation_transform,197,3
2991,50ba5396,equation_transform,206,4
3044,51ac2b8c,gravity_formula,319,6
3065,524cb5c6,equation_transform,198,4
3082,52c38454,unit_conversion,243,4
3106,53738ef7,gravity_formula,285,4
3118,53bf0235,text_decryption,343,21
3131,5420acec,unit_conversion,202,5
3146,546f9036,bit_manipulation,468,8
3154,549f5220,equation_transform,203,4
3175,550de4d8,text_decryption,428,27
3190,5570b0a1,bit_manipulation,468,8
3191,557103c2,bit_manipulation,447,8
3194,557c54fb,text_decryption,375,27
3201,55c7342b,text_decryption,382,30
3206,55dda56c,unit_conversion,202,4
3238,567e3da4,bit_manipulation,489,8
3256,572053c7,gravity_formula,354,3
3297,58608a50,gravity_formula,318,5
3304,58a562f8,unit_conversion,222,5
3353,59aa67c2,gravity_formula,286,5
3355,59b42cc4,unit_conversion,223,5
3356,59b6b29a,numeral_system,206,4
3358,59c78e51,bit_manipulation,468,8
3368,5a0d95e2,equation_transform,209,4
3371,5a19f71a,bit_manipulation,468,8
3383,5a9d4664,bit_manipulation,510,8
3388,5abb1149,text_decryption,327,30
3394,5ae2d160,unit_conversion,246,5
3408,5b3a4603,text_decryption,440,25
3418,5b8105fd,text_decryption,396,21
3426,5bb8c8a5,bit_manipulation,489,8
3442,5c3be436,gravity_formula,284,6
3465,5cdfde62,numeral_system,222,4
3487,5d501023,numeral_system,208,4
3527,5e502d98,unit_conversion,221,4
3530,5e5a5245,numeral_system,212,3
3555,5f06f595,gravity_formula,286,3
3557,5f0ed8ad,text_decryption,331,27
3570,5f76ba09,bit_manipulation,468,8
3579,5fcbb976,unit_conversion,246,5
3597,60681fa4,unit_conversion,202,5
3616,60f55291,equation_transform,196,4
3619,60fba75b,gravity_formula,285,5
3627,614408ea,equation_transform,195,2
3634,61766c6f,equation_transform,182,4
3646,61d46ec9,text_decryption,427,30
3697,63316c38,gravity_formula,353,6
3710,636e0dba,bit_manipulation,489,8
3743,646ec09f,unit_conversion,201,5
3745,64757d01,unit_conversion,246,5
3765,64e5ea3c,text_decryption,324,21
3766,64e9f690,text_decryption,288,23
3779,653efa0a,unit_conversion,202,5
3782,65470a41,unit_conversion,223,5
3783,6548d382,equation_transform,185,2
3807,65f356f9,unit_conversion,202,5
3819,663fd5e9,bit_manipulation,468,8
3823,66617764,gravity_formula,319,6
3858,6750767f,unit_conversion,243,5
3859,675e4260,unit_conversion,221,5
3898,684de068,equation_transform,207,2
3907,68903918,equation_transform,180,4
3922,6904934e,gravity_formula,353,3
3928,6929eb93,numeral_system,212,5
3935,696f0641,unit_conversion,222,5
3947,69af662f,unit_conversion,222,5
4016,6c389876,unit_conversion,223,5
4022,6c662a0c,gravity_formula,352,5
4039,6cc637ea,text_decryption,309,28
4054,6d1e50f7,gravity_formula,284,6
4075,6de4855a,equation_transform,206,3
4079,6dee6c75,unit_conversion,202,5
4151,6ff5f86d,numeral_system,207,3
4162,7054453b,gravity_formula,352,3
4173,7086787e,unit_conversion,223,5
4206,71621827,gravity_formula,285,5
4220,71cd0e14,numeral_system,209,3
4226,71ff56c4,numeral_system,217,1
4252,72d5e890,gravity_formula,319,4
4269,734ce5d1,unit_conversion,201,5
4304,741c191c,unit_conversion,246,5
4326,74f5e4b9,numeral_system,205,4
4336,751d48a2,bit_manipulation,468,8
4364,75cd12f1,bit_manipulation,468,8
4431,779bb1f3,bit_manipulation,447,8
4463,789b83ce,bit_manipulation,510,8
4474,7900ca32,unit_conversion,202,5
4478,791fc537,equation_transform,207,4
4481,792a5ccd,bit_manipulation,510,8
4485,794361a4,numeral_system,228,2
4512,79eace73,numeral_system,236,5
4525,7a73d9ab,text_decryption,316,25
4533,7aa4fdf0,bit_manipulation,489,8
4539,7aba9046,bit_manipulation,447,8
4562,7b6f55dc,bit_manipulation,447,8
4575,7bdce2c9,unit_conversion,223,5
4620,7d2e2224,text_decryption,470,31
4625,7d5174d4,unit_conversion,224,5
4628,7d5a62f0,gravity_formula,353,5
4646,7dd191e9,text_decryption,314,29
4667,7e4ca5bc,numeral_system,214,3
4673,7e8cc419,numeral_system,232,7
4675,7e98a15f,numeral_system,221,4
4681,7eb3d8cc,unit_conversion,202,5
4702,7f3ad303,text_decryption,324,27
4711,7f693bf8,gravity_formula,284,5
4749,8076c574,bit_manipulation,468,8
4756,80926ad7,numeral_system,229,6
4766,810028f1,equation_transform,196,3
4791,8171f73c,bit_manipulation,510,8
4795,819976a8,unit_conversion,223,5
4824,826a32cd,bit_manipulation,447,8
4828,82721bb8,numeral_system,232,2
4855,832732a8,gravity_formula,354,5
4953,85949925,text_decryption,352,24
4961,85c3706f,text_decryption,389,29
4982,8624dce7,numeral_system,222,3
4984,8636afa1,numeral_system,223,3
5047,884c4632,gravity_formula,284,5
5079,89381b04,numeral_system,229,6
5088,898bc85a,equation_transform,181,3
5119,8a1a2c31,bit_manipulation,468,8
5131,8a6d10b1,gravity_formula,352,4
5191,8beca9c1,unit_conversion,200,5
5207,8c444d7c,numeral_system,230,4
5233,8d2546a5,equation_transform,203,4
5242,8d6dbeb8,numeral_system,209,5
5246,8d9a062b,equation_transform,183,2
5253,8dd94e6e,text_decryption,377,29
5275,8e5a6d03,numeral_system,211,7
5299,8ed96b4b,gravity_formula,353,5
5331,8fcd107e,unit_conversion,221,5
5346,903c0d6a,unit_conversion,202,5
5378,9108ad00,text_decryption,381,27
5383,9125cb6d,unit_conversion,246,5
5392,9147f188,unit_conversion,222,5
5436,925f3e06,text_decryption,440,19
5452,930c9727,gravity_formula,287,5
5513,949ac040,gravity_formula,320,5
5533,9517c8fe,numeral_system,224,4
5555,95b3e12b,numeral_system,218,1
5563,95def4c4,equation_transform,204,2
5568,960ca5c5,text_decryption,389,19
5586,968c6cdb,text_decryption,328,21
5647,985ec868,unit_conversion,245,5
5663,98bbac0f,bit_manipulation,489,8
5703,99e2cf41,equation_transform,198,4
5707,9a00ad08,unit_conversion,223,5
5708,9a0daca9,equation_transform,209,4
5740,9b10b67b,unit_conversion,245,5
5753,9b5a9c1f,numeral_system,210,3
5757,9b732c0c,text_decryption,364,28
5770,9bd287f6,unit_conversion,202,5
5834,9d6d8b52,numeral_system,206,5
5868,9e5030ae,numeral_system,230,1
5902,9f4709f3,numeral_system,218,5
5918,9fa9ecdc,equation_transform,209,2
5925,9fc651a6,unit_conversion,242,5
5952,a08bb4ab,numeral_system,232,5
5982,a127eb72,unit_conversion,223,5
6011,a1d4a894,text_decryption,286,25
6014,a2099412,unit_conversion,202,5
6031,a261169e,text_decryption,391,35
6040,a29b3e67,unit_conversion,245,5
6050,a2c4f38b,unit_conversion,221,5
6059,a2ecd374,gravity_formula,284,4
6098,a3c07781,numeral_system,227,5
6124,a47b8207,unit_conversion,223,5
6203,a69f1af5,text_decryption,331,18
6204,a69f387a,bit_manipulation,489,8
6270,a86cb46c,gravity_formula,352,6
6285,a8a4560e,unit_conversion,245,5
6308,a94232ca,bit_manipulation,447,8
6321,a992d5f1,unit_conversion,202,5
6391,ab104009,bit_manipulation,468,8
6417,abeb338a,numeral_system,230,5
6429,ac3836f7,text_decryption,341,23
6430,ac394644,numeral_system,227,2
6459,ad4b56d5,unit_conversion,202,5
6525,af271da8,gravity_formula,318,6
6542,af873b49,text_decryption,422,31
6564,b0206bb7,equation_transform,208,3
6569,b03f13bd,text_decryption,417,31
6605,b163a1ab,text_decryption,362,22
6668,b2f19231,text_decryption,334,35
6672,b303bb5a,gravity_formula,318,5
6723,b48ec372,gravity_formula,285,5
6743,b50ea68b,gravity_formula,353,5
6752,b558c74d,bit_manipulation,447,8
6765,b5bfe52b,gravity_formula,319,6
6783,b62f3399,text_decryption,309,26
6792,b6611da0,numeral_system,210,2
6840,b8084b36,unit_conversion,245,5
6850,b82f6bc4,text_decryption,311,30
6875,b8d28fcd,unit_conversion,222,5
6887,b8f8ae0d,numeral_system,210,3
6897,b9599f23,numeral_system,225,2
6910,b9a748ac,text_decryption,443,26
6911,b9af70c0,bit_manipulation,489,8
6932,ba47a3bf,bit_manipulation,489,8
6935,ba5e6c2e,text_decryption,440,25
6958,baebfd26,equation_transform,186,4
6972,bb40f4fa,text_decryption,412,29
6975,bb486d21,gravity_formula,319,6
7023,bcb0993a,equation_transform,184,3
7048,bd4c584a,equation_transform,209,4
7089,be67a57a,gravity_formula,322,6
7090,be69c49f,text_decryption,353,14
7112,bf08c301,text_decryption,321,20
7149,c01cebb4,equation_transform,195,3
7155,c05828eb,equation_transform,192,3
7164,c0941580,gravity_formula,351,5
7213,c1fa87b4,numeral_system,221,4
7221,c23fca57,bit_manipulation,489,8
7222,c24074a8,equation_transform,208,2
7223,c247c7b6,numeral_system,220,4
7319,c49f0f79,unit_conversion,223,5
7332,c51cfc80,text_decryption,323,30
7335,c536c44c,bit_manipulation,468,8
7363,c5ed7cac,text_decryption,370,20
7378,c63d55a7,text_decryption,374,26
7383,c65911c6,numeral_system,207,2
7403,c6da25af,equation_transform,184,3
7457,c8059d42,gravity_formula,320,6
7471,c84544db,equation_transform,194,4
7515,c9780577,equation_transform,183,2
7536,ca2bb5f5,gravity_formula,355,5
7545,ca79b453,unit_conversion,201,5
7546,ca85809b,equation_transform,183,4
7549,ca9db731,unit_conversion,224,5
7551,cacc0b56,gravity_formula,283,5
7599,cc0fd7a8,numeral_system,213,3
7672,ce017bb0,text_decryption,424,27
7683,ce338e63,gravity_formula,318,4
7704,ced947c8,bit_manipulation,510,8
7738,cf8f0b16,numeral_system,205,3
7748,cfe3c50f,numeral_system,209,6
7759,d016485f,text_decryption,388,24
7778,d08ef8d1,bit_manipulation,510,8
7781,d0a6832f,gravity_formula,317,4
7784,d0b20175,gravity_formula,321,5
7794,d0ea0b5f,bit_manipulation,468,8
7812,d1611217,text_decryption,411,30
7821,d1b8c81c,gravity_formula,352,4
7830,d1fec46f,text_decryption,388,24
7873,d3092ac1,equation_transform,210,2
7886,d3bb9253,text_decryption,427,26
7891,d3d30b86,equation_transform,182,3
7898,d408af38,bit_manipulation,468,8
7904,d4377d71,gravity_formula,353,5
7934,d515bcf6,numeral_system,219,5
7937,d52d0c62,unit_conversion,224,5
8000,d6ecc2c7,text_decryption,377,25
8001,d6f18fc8,equation_transform,199,2
8028,d79d0cfd,numeral_system,218,7
8050,d8126121,equation_transform,204,4
8052,d8194ec4,unit_conversion,243,5
8108,d96607f8,equation_transform,204,4
8140,da13ee5e,unit_conversion,201,5
8145,da38592d,bit_manipulation,447,8
8146,da3f727d,equation_transform,207,3
8166,dad3bf21,equation_transform,199,3
8176,dafd11de,equation_transform,196,2
8192,db6a5663,equation_transform,206,4
8208,dbc542da,unit_conversion,220,4
8214,dbde4396,gravity_formula,285,5
8302,dedd66f7,bit_manipulation,447,8
8306,df0b4071,numeral_system,207,3
8313,df309eeb,equation_transform,204,2
8337,e00abbbb,bit_manipulation,447,8
8341,e03315c8,numeral_system,210,3
8354,e063d66b,unit_conversion,222,5
8408,e244d069,unit_conversion,202,5
8423,e2d4bfe6,unit_conversion,245,5
8470,e40635a7,bit_manipulation,468,8
8480,e4479bb1,equation_transform,207,3
8481,e44b5be4,gravity_formula,285,5
8495,e4bfcaa9,gravity_formula,319,6
8514,e51f5899,numeral_system,204,4
8519,e555400c,gravity_formula,317,5
8521,e55f610f,gravity_formula,283,5
8550,e5eb5d40,unit_conversion,201,5
8558,e62b6ae9,equation_transform,185,4
8566,e6705765,text_decryption,386,26
8583,e6f59041,numeral_system,235,5
8607,e7f1ac8e,bit_manipulation,510,8
8614,e821a3ca,bit_manipulation,447,8
8626,e87de13e,unit_conversion,223,5
8628,e8970401,bit_manipulation,447,8
8647,e912794a,bit_manipulation,447,8
8667,e998079c,bit_manipulation,510,8
8690,ea1c5fd9,gravity_formula,318,5
8708,ea7ba028,gravity_formula,352,5
8715,eaa89f57,unit_conversion,202,5
8729,eaf49e67,numeral_system,213,3
8734,eb0dcb97,equation_transform,196,2
8745,eb354353,equation_transform,196,4
8759,eba7b40a,text_decryption,369,19
8762,ebb96f33,numeral_system,206,8
8792,ec8e6754,gravity_formula,286,5
8795,ec9ccba4,numeral_system,206,4
8870,eeb60061,bit_manipulation,489,8
8907,efa77fa0,unit_conversion,245,5
8952,f1247832,text_decryption,384,36
8966,f1c1ed58,bit_manipulation,489,8
8969,f1e4b165,unit_conversion,202,5
9007,f2f3d224,gravity_formula,320,6
9010,f2fb04d8,unit_conversion,201,5
9043,f3cecf2f,equation_transform,209,3
9072,f4a1b386,unit_conversion,244,5
9082,f4ecefa4,equation_transform,192,2
9114,f5c84933,text_decryption,390,22
9122,f6009480,text_decryption,429,20
9147,f68f8c60,gravity_formula,351,6
9151,f6a05295,gravity_formula,352,5
9177,f75f4753,unit_conversion,219,5
9182,f7a5cacd,text_decryption,407,22
9207,f84c25f1,gravity_formula,320,5
9216,f89efc7d,text_decryption,370,24
9221,f8d6abd1,equation_transform,184,4
9263,f9f20a7a,gravity_formula,350,5
9265,f9fee551,bit_manipulation,447,8
9275,fa4a1468,gravity_formula,285,5
9278,fa59b3f1,text_decryption,364,24
9290,fa90729b,text_decryption,385,23
9307,fae24ad1,unit_conversion,224,5
9319,fb37f51d,gravity_formula,352,5
9322,fb4bc935,equation_transform,196,2
9347,fbe70ef5,text_decryption,394,22
9375,fcc5f83d,bit_manipulation,489,8
9397,fd4a7808,numeral_system,223,2
9400,fd663423,gravity_formula,352,5
9415,fdbdf50c,equation_transform,202,3
9440,fe8728e9,gravity_formula,320,5
9490,ffa4e736,bit_manipulation,510,8
